[peak]id_number	mz	rtime	apex(scan number)	[EmpCpd]interim_id            	[EmpCpd]ion_relation	neutral_formula	neutral_formula_mass            	name_1st_guess	matched_DB_shorts	matched_DB_records
F3606	211.1690673828125	514.2207960000001	1453	_singleton_5236		C13H20O	192.151415262			
F3607	211.1690673828125	550.6977959999999	1565	_singleton_5237		C13H20O	192.151415262			
F3608	211.1690673828125	557.420016	1586	_singleton_5238		C13H20O	192.151415262			
F3609	211.1690673828125	565.493202	1611	_singleton_5239		C13H20O	192.151415262			
F3610	211.1690673828125	573.825912	1637	_singleton_5240		C13H20O	192.151415262			
F3611	211.1690673828125	579.4951080000001	1655	_singleton_5241		C13H20O	192.151415262			
F3612	211.1690673828125	640.8687	1848	_singleton_5242		C13H20O	192.151415262			
F3613	211.1690673828125	789.92868	2322	_singleton_5243		C13H20O	192.151415262			
F3624	128.06207275390625	514.2207960000001	1453	_singleton_5244		C10H8	128.062600256			
F3625	128.06207275390625	561.28473	1598	_singleton_5245		C10H8	128.062600256			
F3727	129.06993103027344	517.483392	1463	_singleton_5246		C10H8	128.062600256			
F3729	129.06993103027344	633.29286	1824	_singleton_5247		C10H8	128.062600256			
F3626	185.9945068359375	833.34828	2460	_singleton_5248		C7H4ClNO3	184.987970706			
F3627	211.2052993774414	661.29732	1913	_singleton_5249		C14H24	192.187800768			
F3630	186.0277328491211	40.6612068	30	_singleton_5250		C7H10N2S2	186.028541			
F3635	186.03387451171875	53.358868199999996	70	_singleton_5251		C6H7F2NO2	163.044485			
F3645	186.05501556396484	347.60803799999996	949	_singleton_5252		C3H9N3O3S	167.036461859			
F3646	212.09146118164062	46.0576836	47	_singleton_5253		C10H10O4	194.057908808			
F3647	212.09146118164062	52.4145	67	_singleton_5254		C10H10O4	194.057908808			
F3648	212.09146118164062	259.594374	685	_singleton_5255		C10H10O4	194.057908808			
F4158	217.0470199584961	344.0598	938	_singleton_5256		C10H10O4	194.057908808			
F3661	128.95071411132812	849.47304	2510	_singleton_5257		C2H2Cl2O2	127.943185			
F3669	128.987060546875	851.10804	2515	_singleton_5258		C3H4Cl2	109.969005542			
F3675	129.05220794677734	33.052894200000004	6	_singleton_5259		C4H10O3	106.062994186			
F3676	129.05220794677734	38.737834799999995	24	_singleton_5260		C4H10O3	106.062994186			
F3678	212.99950408935547	39.7022118	27	_singleton_5261		Pt	194.964774449			
F3679	159.9699935913086	841.7538599999999	2486	_singleton_5262		C2H6SSe	141.93554271			
F3680	159.9699935913086	847.5463199999999	2504	_singleton_5263		C2H6SSe	141.93554271			
F3688	239.12689208984375	450.28234199999997	1258	_singleton_5264		C13H16O3	220.109944378			
F3690	239.12689208984375	467.417484	1310	_singleton_5265		C13H16O3	220.109944378			
F3691	239.12689208984375	487.35446399999995	1371	_singleton_5266		C13H16O3	220.109944378			
F3692	239.12689208984375	526.603104	1491	_singleton_5267		C13H16O3	220.109944378			
F3693	239.12689208984375	555.47115	1580	_singleton_5268		C13H16O3	220.109944378			
F5143	221.11705017089844	342.093438	932	_singleton_5269		C13H16O3	220.109944378			
F5144	221.11705017089844	431.757708	1201	_singleton_5270		C13H16O3	220.109944378			
F5145	221.11705017089844	449.618358	1256	_singleton_5271		C13H16O3	220.109944378			
F5146	221.11705017089844	469.065714	1315	_singleton_5272		C13H16O3	220.109944378			
F5149	221.11705017089844	516.833652	1461	_singleton_5273		C13H16O3	220.109944378			
F5151	221.11705017089844	526.927338	1492	_singleton_5274		C13H16O3	220.109944378			
F5153	221.11705017089844	555.150516	1579	_singleton_5275		C13H16O3	220.109944378			
F5156	221.11705017089844	804.40962	2368	_singleton_5276		C13H16O3	220.109944378			
F3696	160.00538635253906	841.7538599999999	2486	_singleton_5277		C3H4N4O2S	160.005497			
F3698	239.16148376464844	499.525512	1408	_singleton_5278		C12H24O3	216.172544633			
F3699	239.16148376464844	521.063118	1474	_singleton_5279		C12H24O3	216.172544633			
F3700	239.16148376464844	524.6465999999999	1485	_singleton_5280		C12H24O3	216.172544633			
F3703	239.16148376464844	546.466956	1552	_singleton_5281		C12H24O3	216.172544633			
F3705	239.16148376464844	773.8698	2271	_singleton_5282		C12H24O3	216.172544633			
F3714	239.16343688964844	466.098486	1306	_singleton_5283		C14H20O2	220.146329884			
F3716	239.16343688964844	496.898406	1400	_singleton_5284		C14H20O2	220.146329884			
F3717	239.16343688964844	501.496752	1414	_singleton_5285		C14H20O2	220.146329884			
F4225	243.13528442382812	507.048978	1431	_singleton_5286		C14H20O2	220.146329884			
F4226	243.13528442382812	558.70512	1590	_singleton_5287		C14H20O2	220.146329884			
F4227	243.13528442382812	572.230794	1632	_singleton_5288		C14H20O2	220.146329884			
F5194	221.15335083007812	440.026554	1226	_singleton_5289		C14H20O2	220.146329884			
F5197	221.15335083007812	576.6538800000001	1646	_singleton_5290		C14H20O2	220.146329884			
F5201	221.15335083007812	639.92256	1845	_singleton_5291		C14H20O2	220.146329884			
F5202	221.15335083007812	684.8182800000001	1988	_singleton_5292		C14H20O2	220.146329884			
F5203	221.15335083007812	716.59518	2089	_singleton_5293		C14H20O2	220.146329884			
F3721	213.05423736572266	250.19955599999997	657	_singleton_5294		C13H8O3	212.047344122			
F3722	213.06150817871094	162.725532	397	_singleton_5295		C6H10O7	194.042652662			
F3723	213.06150817871094	167.862726	412	_singleton_5296		C6H10O7	194.042652662			
F3724	213.06150817871094	199.76452799999998	506	_singleton_5297		C6H10O7	194.042652662			
F4134	217.03152465820312	32.7406248	5	_singleton_5298		C6H10O7	194.042652662			
F4135	217.03152465820312	498.21078000000006	1404	_singleton_5299		C6H10O7	194.042652662			
F3735	213.08645629882812	33.991990799999996	9	_singleton_5300		C9H10N2O3	194.069142196			
F3736	239.20008850097656	568.728294	1621	_singleton_5301		C15H24O	220.18271539			
F5226	221.18973541259766	458.44968	1283	_singleton_5302		C15H24O	220.18271539			
F5227	221.18973541259766	568.406682	1620	_singleton_5303		C15H24O	220.18271539			
F5228	221.18973541259766	593.59176	1699	_singleton_5304		C15H24O	220.18271539			
F5229	221.18973541259766	607.8954	1744	_singleton_5305		C15H24O	220.18271539			
F3741	213.09801483154297	160.645782	391	_singleton_5306		C8H10N4O2	194.080375584			
F3742	129.1022834777832	32.7406248	5	_singleton_5307		C6H9NO	111.068413915			
F3743	160.09681701660156	33.3656202	7	_singleton_5308		C7H13NO3	159.089543287			
F3744	160.09681701660156	62.217936	98	_singleton_5309		C7H13NO3	159.089543287			
F3745	160.09681701660156	66.616776	112	_singleton_5310		C7H13NO3	159.089543287			
F3746	213.1094741821289	251.51267399999998	661	_singleton_5311		C7H10N6O	194.091609			
F3747	213.1094741821289	367.018782	1007	_singleton_5312		C7H10N6O	194.091609			
F3748	213.1094741821289	378.422838	1041	_singleton_5313		C7H10N6O	194.091609			
F3750	240.0941619873047	322.65306599999997	874	_singleton_5314		C11H8F2N2O	222.060469			
F3755	129.95867156982422	852.4038	2519	_singleton_5315		C2H4Cl2O2	129.9588348			
F3756	240.09917449951172	643.07304	1855	_singleton_5316		C13H15NO2	217.110278729			
F3757	240.09917449951172	651.26004	1881	_singleton_5317		C13H15NO2	217.110278729			
F3758	240.09917449951172	659.1127200000001	1906	_singleton_5318		C13H15NO2	217.110278729			
F3759	240.09917449951172	662.8623	1918	_singleton_5319		C13H15NO2	217.110278729			
F3760	240.09917449951172	674.78082	1956	_singleton_5320		C13H15NO2	217.110278729			
F3761	240.09917449951172	688.2678599999999	1999	_singleton_5321		C13H15NO2	217.110278729			
F7527	235.14352416992188	402.78103799999997	1114	_singleton_5322		C13H15NO2	217.110278729			
F7680	236.12763214111328	441.278904	1230	_singleton_5323		C13H15NO2	217.110278729			
F15703	218.11680221557617	98.587686	208	_singleton_5324		C13H15NO2	217.110278729			
F15704	218.11680221557617	102.366168	220	_singleton_5325		C13H15NO2	217.110278729			
F15705	218.11680221557617	546.1435799999999	1551	_singleton_5326		C13H15NO2	217.110278729			
F3766	213.1165313720703	170.25384	419	_singleton_5327		C7H16FN2OP	194.098428			
F3767	160.18064498901367	829.84644	2449	_singleton_5328		C8H21N3	159.173547687			
F3773	213.1228790283203	213.363438	547	_singleton_5329		C10H13NO3	195.089543287			
F3774	213.1228790283203	290.20953	776	_singleton_5330		C10H13NO3	195.089543287			
F3775	129.9797821044922	684.50382	1987	_singleton_5331		C3H2ClF3	129.979712			
F3776	129.9797821044922	690.1498799999999	2005	_singleton_5332		C3H2ClF3	129.979712			
F3777	160.98966217041016	843.67608	2492	_singleton_5333		C5H8Cl2	138.000306			
F3779	213.12741470336914	533.762658	1513	_singleton_5334		C15H16O	212.120115134			
F3780	240.12262725830078	308.998416	833	_singleton_5335		C10H16N4O3	240.122240398			
F3781	240.12262725830078	601.5825600000001	1724	_singleton_5336		C10H16N4O3	240.122240398			
F3782	240.12262725830078	777.33444	2282	_singleton_5337		C10H16N4O3	240.122240398			
F3783	240.12262725830078	794.3352	2336	_singleton_5338		C10H16N4O3	240.122240398			
F3784	160.99251556396484	827.01756	2440	_singleton_5339		C7H6Cl2	159.984656			
F3785	213.14646911621094	453.589332	1268	_singleton_5340		C10H19N3O2	213.147726867			
F3788	161.00061798095703	827.01756	2440	_singleton_5341		C6H3ClO2	141.982157			
F3789	240.1589012145996	418.08743400000003	1160	_singleton_5342		C13H18O3	222.125594442			
F3790	240.1589012145996	575.3987579999999	1642	_singleton_5343		C13H18O3	222.125594442			
F3942	241.14287567138672	421.750158	1171	_singleton_5344		C13H18O3	222.125594442			
F3943	241.14287567138672	444.098256	1239	_singleton_5345		C13H18O3	222.125594442			
F3944	241.14287567138672	446.991744	1248	_singleton_5346		C13H18O3	222.125594442			
F3945	241.14287567138672	454.237452	1270	_singleton_5347		C13H18O3	222.125594442			
F4461	245.11447143554688	384.373284	1059	_singleton_5348		C13H18O3	222.125594442			
F4462	245.11447143554688	418.08743400000003	1160	_singleton_5349		C13H18O3	222.125594442			
F4463	245.11447143554688	461.426154	1292	_singleton_5350		C13H18O3	222.125594442			
F4464	245.11447143554688	531.153426	1505	_singleton_5351		C13H18O3	222.125594442			
F5510	223.1324462890625	454.55981399999996	1271	_singleton_5352		C13H18O3	222.125594442			
F5511	223.1324462890625	499.196532	1407	_singleton_5353		C13H18O3	222.125594442			
F3801	161.01210021972656	36.520224	17	_singleton_5354		C2H6O5S	141.993594467			
F3802	161.01210021972656	45.427047	45	_singleton_5355		C2H6O5S	141.993594467			
F3803	240.1799087524414	289.259538	773	_singleton_5356		C10H22O5	222.146724			
F3804	161.01846313476562	71.82674399999999	128	_singleton_5357		C5H5F3O	138.029249			
F3805	161.01846313476562	75.851712	140	_singleton_5358		C5H5F3O	138.029249			
F3809	240.19552612304688	496.24416600000006	1398	_singleton_5359		C14H23NO	221.177964363			
F3810	240.19552612304688	530.17506	1502	_singleton_5360		C14H23NO	221.177964363			
F3811	240.2318572998047	561.933222	1600	_singleton_5361		C15H26O	222.198365454			
F4007	241.21575927734375	552.2885399999999	1570	_singleton_5362		C15H26O	222.198365454			
F4008	241.21575927734375	559.9929900000001	1594	_singleton_5363		C15H26O	222.198365454			
F4009	241.21575927734375	579.4951080000001	1655	_singleton_5364		C15H26O	222.198365454			
F4010	241.21575927734375	593.59176	1699	_singleton_5365		C15H26O	222.198365454			
F4011	241.21575927734375	607.2612	1742	_singleton_5366		C15H26O	222.198365454			
F4012	241.21575927734375	613.9452600000001	1763	_singleton_5367		C15H26O	222.198365454			
F4013	241.21575927734375	621.25572	1786	_singleton_5368		C15H26O	222.198365454			
F4014	241.21575927734375	633.6091200000001	1825	_singleton_5369		C15H26O	222.198365454			
F4015	241.21575927734375	646.53852	1866	_singleton_5370		C15H26O	222.198365454			
F3814	213.1594009399414	301.92909000000003	812	_singleton_5371		C11H20N2O2	212.152477894			
F3815	213.1594009399414	318.32171999999997	861	_singleton_5372		C11H20N2O2	212.152477894			
F3816	213.1594009399414	353.94424799999996	968	_singleton_5373		C11H20N2O2	212.152477894			
F3817	213.1594009399414	359.278698	984	_singleton_5374		C11H20N2O2	212.152477894			
F3818	213.1594009399414	422.75128199999995	1174	_singleton_5375		C11H20N2O2	212.152477894			
F6704	231.16998672485352	131.45109599999998	306	_singleton_5376		C11H20N2O2	212.152477894			
F6705	231.16998672485352	319.976478	866	_singleton_5377		C11H20N2O2	212.152477894			
F3821	240.24004364013672	719.41506	2098	_singleton_5378		C15H33Al	240.239765			
F3822	240.24004364013672	731.0552399999999	2135	_singleton_5379		C15H33Al	240.239765			
F3823	213.16362762451172	593.59176	1699	_singleton_5380		C16H20	212.15650064			
F3824	213.16362762451172	654.0942600000001	1890	_singleton_5381		C16H20	212.15650064			
F3825	213.16362762451172	708.72222	2064	_singleton_5382		C16H20	212.15650064			
F6711	231.17400360107422	588.46968	1683	_singleton_5383		C16H20	212.15650064			
F6712	231.17400360107422	639.92256	1845	_singleton_5384		C16H20	212.15650064			
F3827	161.0294952392578	1009.66176	2988	_singleton_5385		C2H2N8	138.040242			
F3828	130.06517028808594	46.0576836	47	_singleton_5386		C9H7N	129.057849229			
F3834	130.06517028808594	441.591288	1231	_singleton_5387		C9H7N	129.057849229			
F3835	240.99462890625	874.75392	2587	_singleton_5388		C7H11BrN2O	218.00548			
F3839	213.18463897705078	527.902698	1495	_singleton_5389		C13H24O2	212.177630012			
F3840	213.18463897705078	565.170198	1610	_singleton_5390		C13H24O2	212.177630012			
F3841	213.18463897705078	580.131972	1657	_singleton_5391		C13H24O2	212.177630012			
F3844	214.01557159423828	421.416174	1170	_singleton_5392		C6H12ClO4P	214.016174			
F3848	214.05295944213867	115.360338	259	_singleton_5393		C5H15N2O3PS	214.054099558			
F3849	214.05295944213867	143.0919	340	_singleton_5394		C5H15N2O3PS	214.054099558			
F7777	237.04299926757812	262.309968	693	_singleton_5395		C5H15N2O3PS	214.054099558			
F7778	237.04299926757812	328.671906	892	_singleton_5396		C5H15N2O3PS	214.054099558			
F3860	214.13387298583984	289.89204	775	_singleton_5397		C13H15N3	213.126598			
F3861	161.06915283203125	316.345758	855	_singleton_5398		C7H10N2O	138.079312952			
F3862	241.0212860107422	786.77934	2312	_singleton_5399		C8H14Cl2O2Si	240.014012			
F3863	241.0212860107422	792.76116	2331	_singleton_5400		C8H14Cl2O2Si	240.014012			
F3864	241.0212860107422	800.00298	2354	_singleton_5401		C8H14Cl2O2Si	240.014012			
F3865	241.0212860107422	811.02378	2389	_singleton_5402		C8H14Cl2O2Si	240.014012			
F3870	214.17987823486328	468.077472	1312	_singleton_5403		C12H21NO	195.162314299			
F3874	214.25263214111328	488.677584	1375	_singleton_5404		C14H28	196.219100896			
F3875	130.08631134033203	53.044239	69	_singleton_5405		C6H11NO2	129.078978601			
F15529	147.11302757263184	33.3656202	7	_singleton_5406		C6H11NO2	129.078978601			
F15530	147.11302757263184	43.8544338	40	_singleton_5407		C6H11NO2	129.078978601			
F15531	147.11302757263184	47.9579052	53	_singleton_5408		C6H11NO2	129.078978601			
F3885	241.03794860839844	225.137112	582	_singleton_5409		C13H11ClO	218.049842681			
F3886	241.03794860839844	567.113436	1616	_singleton_5410		C13H11ClO	218.049842681			
F15713	219.05630493164062	414.770472	1150	_singleton_5411		C13H11ClO	218.049842681			
F15714	219.05630493164062	790.55754	2324	_singleton_5412		C13H11ClO	218.049842681			
F15715	219.05630493164062	803.7801000000001	2366	_singleton_5413		C13H11ClO	218.049842681			
F15716	219.05630493164062	816.99504	2408	_singleton_5414		C13H11ClO	218.049842681			
F3888	241.0548095703125	316.345758	855	_singleton_5415		C6H15N3O3S2	241.055484			
F3889	161.12847137451172	32.7406248	5	_singleton_5416		C7H16N2O2	160.121177766			
F3893	241.06780242919922	827.01756	2440	_singleton_5417		C9H14O6	218.07903818			
F3896	214.99571990966797	849.47304	2510	_singleton_5418		C4H7O8P	213.987853712			
F3897	241.08116149902344	317.334612	858	_singleton_5419		C10H9NO5	223.048072403			
F3899	215.0159912109375	44.1686718	41	_singleton_5420		C6H8O7	192.027002598			
F3914	241.0960922241211	409.08987	1133	_singleton_5421		C9H10ClN5	223.062473			
F3916	161.96764373779297	842.07372	2487	_singleton_5422		C4H3NO2S2	160.960521			
F3919	241.104248046875	366.682656	1006	_singleton_5423		C10H18O5	218.11542368			
F3920	215.0222930908203	51.782505	65	_singleton_5424		C5H10O7S	214.014723836			
F3921	215.0222930908203	76.187082	141	_singleton_5425		C5H10O7S	214.014723836			
F3922	215.0222930908203	753.07332	2205	_singleton_5426		C5H10O7S	214.014723836			
F3923	215.0222930908203	762.21276	2234	_singleton_5427		C5H10O7S	214.014723836			
F3924	215.0222930908203	769.77558	2258	_singleton_5428		C5H10O7S	214.014723836			
F3925	215.0222930908203	789.29868	2320	_singleton_5429		C5H10O7S	214.014723836			
F3926	215.0222930908203	800.00298	2354	_singleton_5430		C5H10O7S	214.014723836			
F3927	215.0222930908203	807.2439599999999	2377	_singleton_5431		C5H10O7S	214.014723836			
F3928	215.0222930908203	812.59578	2394	_singleton_5432		C5H10O7S	214.014723836			
F3929	215.0222930908203	828.58608	2445	_singleton_5433		C5H10O7S	214.014723836			
F6884	233.03314208984375	51.4646382	64	_singleton_5434		C5H10O7S	214.014723836			
F3930	215.04246520996094	36.2047278	16	_singleton_5435		C8H9NO6	215.042987			
F3932	241.1064453125	439.07354399999997	1223	_singleton_5436		C10H15N3O4	241.106255983			
F3934	162.00186157226562	54.302373	73	_singleton_5437		C5H4FNO2S	160.994678			
F3936	162.0218276977539	33.3656202	7	_singleton_5438		C5H4O3S	143.988115			
F3937	162.0218276977539	44.7980508	43	_singleton_5439		C5H4O3S	143.988115			
F3938	162.0218276977539	50.1880098	60	_singleton_5440		C5H4O3S	143.988115			
F3939	162.0218276977539	98.587686	208	_singleton_5441		C5H4O3S	143.988115			
F3940	162.0234260559082	57.149088	82	_singleton_5442		C5H4F2N2O2	162.024084			
F3941	215.05883026123047	157.21767599999998	381	_singleton_5443		C7H16S3	196.041412582			
F3946	162.02965545654297	53.6728812	71	_singleton_5444		C4H6F4O2	162.030392			
F3947	215.07000732421875	397.38133200000004	1098	_singleton_5445		C13H10O3	214.062994186			
F3950	241.15396881103516	48.91278	56	_singleton_5446		C12H18N2O2	222.13682783			
F3951	241.15396881103516	53.6728812	71	_singleton_5447		C12H18N2O2	222.13682783			
F3952	241.15396881103516	287.995302	769	_singleton_5448		C12H18N2O2	222.13682783			
F5522	223.14378356933594	221.183124	570	_singleton_5449		C12H18N2O2	222.13682783			
F5523	223.14378356933594	592.313142	1695	_singleton_5450		C12H18N2O2	222.13682783			
F3953	162.03311920166016	52.4145	67	_singleton_5451		C4H4N2O2S	143.999349			
F3954	162.03311920166016	55.8798588	78	_singleton_5452		C4H4N2O2S	143.999349			
F3955	241.16529083251953	322.987956	875	_singleton_5453		C11H20N4O2	240.158625904			
F3960	215.1023941040039	33.3656202	7	_singleton_5454		C9H11NO4	197.068807845			
F3963	162.04314422607422	53.358868199999996	70	_singleton_5455		C8H6N2O2	162.042927446			
F3964	162.04509735107422	54.302373	73	_singleton_5456		C5H10N2O2S	162.046298264			
F3965	266.10162353515625	286.70718	765	_singleton_5457		C13H15NO5	265.095022595			
F6599	283.12852478027344	298.66697999999997	802	_singleton_5458		C13H15NO5	265.095022595			
F6604	283.1302032470703	526.603104	1491	_singleton_5459		C13H15NO5	265.095022595			
F3968	162.05108642578125	53.6728812	71	_singleton_5460		C4H5N3O3	143.033091			
F3971	215.1252212524414	277.210746	737	_singleton_5461		C7H12N6O	196.107259			
F3972	215.1252212524414	280.942116	748	_singleton_5462		C7H12N6O	196.107259			
F3976	241.1792755126953	520.74012	1473	_singleton_5463		C12H19N2O2	223.144652862			
F4005	266.1722106933594	515.855046	1458	_singleton_5464		C13H25NO3	243.183443671			
F4338	244.19033813476562	526.927338	1492	_singleton_5465		C13H25NO3	243.183443671			
F4339	244.19033813476562	617.75622	1775	_singleton_5466		C13H25NO3	243.183443671			
F4016	215.15402221679688	310.01004	836	_singleton_5467		C14H15N	197.120449485			
F4020	241.2520523071289	599.030988	1716	_singleton_5468		C16H32O	240.245315646			
F6615	258.27874755859375	550.375422	1564	_singleton_5469		C16H32O	240.245315646			
F6616	258.27874755859375	578.860248	1653	_singleton_5470		C16H32O	240.245315646			
F4033	215.17929077148438	553.553406	1574	_singleton_5471		C16H22	214.172151			
F4034	215.17929077148438	607.8954	1744	_singleton_5472		C16H22	214.172151			
F4035	215.17929077148438	615.85386	1769	_singleton_5473		C16H22	214.172151			
F4036	215.17929077148438	639.60744	1844	_singleton_5474		C16H22	214.172151			
F4037	267.0028305053711	32.4276342	4	_singleton_5475		C9H9O6P	244.013675			
F4038	267.0028305053711	40.6612068	30	_singleton_5476		C9H9O6P	244.013675			
F4039	215.20057678222656	615.21972	1767	_singleton_5477		C13H26O2	214.193280076			
F4040	267.04698181152344	141.725292	336	_singleton_5478		C10H12O7	244.058302738			
F4042	267.0580596923828	46.6890546	49	_singleton_5479		C9H12N2O6	244.069536126			
F4413	245.07801818847656	42.9089418	37	_singleton_5480		C9H12N2O6	244.069536126			
F4414	245.07801818847656	432.090336	1202	_singleton_5481		C9H12N2O6	244.069536126			
F4415	245.07801818847656	457.464162	1280	_singleton_5482		C9H12N2O6	244.069536126			
F4417	245.07801818847656	472.722816	1326	_singleton_5483		C9H12N2O6	244.069536126			
F4418	245.07801818847656	478.9599	1345	_singleton_5484		C9H12N2O6	244.069536126			
F4043	267.08350372314453	654.72522	1892	_singleton_5485		C8H12N2O7	248.064450748			
F4046	216.0476303100586	59.388324	89	_singleton_5486		C7H11AsN2	198.013818			
F4048	242.07117462158203	702.1126800000001	2043	_singleton_5487		C11H13N3S	219.083018121			
F4050	267.0896759033203	479.900514	1348	_singleton_5488		C10H16O5S	248.071845			
F4051	267.0896759033203	498.868266	1406	_singleton_5489		C10H16O5S	248.071845			
F4052	267.0896759033203	509.317068	1438	_singleton_5490		C10H16O5S	248.071845			
F4056	267.10279083251953	291.167418	779	_singleton_5491		C17H12O2	248.083729628			
F4710	271.07408142089844	180.821022	450	_singleton_5492		C17H12O2	248.083729628			
F4057	216.0541229248047	120.12318	273	_singleton_5493		C5H10O6S	198.019809216			
F4063	267.119873046875	388.98364200000003	1073	_singleton_5494		C10H19NO2S2	249.085720237			
F4064	267.119873046875	394.36197	1089	_singleton_5495		C10H19NO2S2	249.085720237			
F4065	267.119873046875	401.776308	1111	_singleton_5496		C10H19NO2S2	249.085720237			
F4066	216.1017303466797	454.88168399999995	1272	_singleton_5497		C13H13NO2	215.094628665			
F4069	216.11227416992188	98.90244	209	_singleton_5498		C12H11N3	197.095297367			
F4071	216.11227416992188	289.89204	775	_singleton_5499		C12H11N3	197.095297367			
F4072	242.16460418701172	829.84644	2449	_singleton_5500		C15H20N3	242.165723			
F4074	267.12220764160156	341.08632	929	_singleton_5501		C12H17N3O4	267.121906047			
F4075	267.12220764160156	380.396316	1047	_singleton_5502		C12H17N3O4	267.121906047			
F4076	267.12220764160156	420.74929199999997	1168	_singleton_5503		C12H17N3O4	267.121906047			
F4081	216.12162017822266	98.27294400000001	207	_singleton_5504		C8H16N4O3	216.122240398			
F4090	242.2477035522461	656.6140800000001	1898	_singleton_5505		C15H28O	224.214015518			
F4091	242.2477035522461	664.42902	1923	_singleton_5506		C15H28O	224.214015518			
F4092	242.2834701538086	486.031614	1367	_singleton_5507		C16H32	224.250401			
F4095	243.00411987304688	32.7406248	5	_singleton_5508		C9H4F4O2	220.014742			
F4096	288.158935546875	443.468136	1237	_singleton_5509		C17H21NO3	287.152143543			
F4098	288.158935546875	489.337956	1377	_singleton_5510		C17H21NO3	287.152143543			
F4099	288.158935546875	518.130636	1465	_singleton_5511		C17H21NO3	287.152143543			
F4101	288.158935546875	673.5333599999999	1952	_singleton_5512		C17H21NO3	287.152143543			
F4103	288.1988525390625	355.936848	974	_singleton_5513		C14H26O3Si	270.165121			
F4106	288.20330810546875	355.936848	974	_singleton_5514		C12H25N5O3	287.195739685			
F4109	267.15626525878906	517.483392	1463	_singleton_5515		C13H24O4	244.167459256			
F4110	267.15626525878906	532.459806	1509	_singleton_5516		C13H24O4	244.167459256			
F4111	267.15626525878906	540.29424	1533	_singleton_5517		C13H24O4	244.167459256			
F4112	267.15626525878906	560.637738	1596	_singleton_5518		C13H24O4	244.167459256			
F4113	267.15626525878906	573.825912	1637	_singleton_5519		C13H24O4	244.167459256			
F4114	267.15626525878906	581.408094	1661	_singleton_5520		C13H24O4	244.167459256			
F4115	267.15626525878906	586.860558	1678	_singleton_5521		C13H24O4	244.167459256			
F4518	245.17432403564453	467.087106	1309	_singleton_5522		C13H24O4	244.167459256			
F4520	245.17432403564453	505.75185000000005	1427	_singleton_5523		C13H24O4	244.167459256			
F4117	288.21620178222656	342.427818	933	_singleton_5524		C15H29NO4	287.209658421			
F4119	267.15830993652344	444.414138	1240	_singleton_5525		C13H17N2O3	249.12391742			
F4120	267.15830993652344	482.737128	1357	_singleton_5526		C13H17N2O3	249.12391742			
F4121	267.15830993652344	594.233142	1701	_singleton_5527		C13H17N2O3	249.12391742			
F4124	243.01863861083984	840.79188	2483	_singleton_5528		C8H12Cl2O4	242.011264			
F4125	288.22947692871094	356.268342	975	_singleton_5529		C16H32O4	288.23005951			
F4126	216.9857292175293	830.79594	2452	_singleton_5530		C8H9BrO2	215.97859			
F4130	288.23158264160156	593.59176	1699	_singleton_5531		C19H29NO	287.224914555			
F4132	288.233154296875	355.936848	974	_singleton_5532		C19H29NO	287.224914555			
F4136	267.1930923461914	577.9121160000001	1650	_singleton_5533		C14H28O3	244.203844762			
F4137	267.1930923461914	582.6860819999999	1665	_singleton_5534		C14H28O3	244.203844762			
F4138	267.1930923461914	588.46968	1683	_singleton_5535		C14H28O3	244.203844762			
F4139	267.1930923461914	599.6669820000001	1718	_singleton_5536		C14H28O3	244.203844762			
F4140	267.1930923461914	626.6553	1803	_singleton_5537		C14H28O3	244.203844762			
F7074	262.2371368408203	426.429138	1185	_singleton_5538		C14H28O3	244.203844762			
F4142	243.05303955078125	250.19955599999997	657	_singleton_5539		C10H8ClNO3	225.019271			
F4143	288.2528381347656	554.829906	1578	_singleton_5540		C16H30O3	270.219494826			
F4830	293.20899963378906	538.664886	1528	_singleton_5541		C16H30O3	270.219494826			
F4834	293.20899963378906	611.39052	1755	_singleton_5542		C16H30O3	270.219494826			
F4146	288.28916931152344	491.967936	1385	_singleton_5543		C17H34O2	270.255880332			
F4149	288.28916931152344	574.771134	1640	_singleton_5544		C17H34O2	270.255880332			
F4271	289.2732467651367	719.72844	2099	_singleton_5545		C17H34O2	270.255880332			
F4912	271.2626953125	704.316	2050	_singleton_5546		C17H34O2	270.255880332			
F4150	243.07207489013672	316.345758	855	_singleton_5547		C8H7N3O5	225.038570337			
F4151	217.03814697265625	57.149088	82	_singleton_5548		C8H6ClNO3	199.00362077			
F4152	217.03814697265625	61.276703999999995	95	_singleton_5549		C8H6ClNO3	199.00362077			
F4153	217.03814697265625	76.524468	142	_singleton_5550		C8H6ClNO3	199.00362077			
F4154	217.03814697265625	93.752976	193	_singleton_5551		C8H6ClNO3	199.00362077			
F4155	217.03814697265625	101.736798	218	_singleton_5552		C8H6ClNO3	199.00362077			
F4160	267.19515228271484	531.153426	1505	_singleton_5553		C16H26O3	266.188194698			
F4163	267.19515228271484	592.951512	1697	_singleton_5554		C16H26O3	266.188194698			
F4165	267.19515228271484	637.71744	1838	_singleton_5555		C16H26O3	266.188194698			
F6817	284.22119140625	599.6669820000001	1718	_singleton_5556		C16H26O3	266.188194698			
F6818	284.22119140625	619.66548	1781	_singleton_5557		C16H26O3	266.188194698			
F7091	285.20521545410156	532.459806	1509	_singleton_5558		C16H26O3	266.188194698			
F7092	285.20521545410156	552.9204	1572	_singleton_5559		C16H26O3	266.188194698			
